host_is_superhost,bathrooms,beds,minimum_nights,number_of_reviews,review_scores_rating,instant_bookable,calculated_host_listings_count,log_price,room_type_Private room,room_type_Shared room,distance_to_cbd
0,1.0,1.0,2,11,100.0,1,3,4.394449154672439,True,False,1.504906321062156
0,1.0,1.0,1,1,100.0,0,1,4.276666119016055,True,False,1.1288168891191415
0,1.0,3.0,1,3,73.0,0,2,5.298317366548036,False,False,27.851119879105266
0,1.0,4.0,4,1,100.0,0,1,5.198497031265826,False,False,3.385870590399343
1,1.0,1.0,1,1,100.0,1,2,3.713572066704308,True,False,22.095596136518925
0,3.5,8.0,2,1,100.0,0,23,6.68586094706836,False,False,0.9289248002259055
0,1.0,1.0,1,3,60.0,1,2,3.8501476017100584,True,False,26.889116820306732
1,1.0,2.0,2,61,93.0,0,1,5.049856007249537,False,False,5.276392074095647
0,1.0,2.0,7,6,77.0,0,4,5.017279836814924,False,False,1.9624590254899619
0,1.0,1.0,1,5,92.0,1,2,4.330733340286331,True,False,1.814677209369047
0,1.0,2.0,3,1,100.0,0,1,5.278114659230517,False,False,3.353939249248752
1,2.0,2.0,2,19,99.0,1,7,5.030437921392435,False,False,1.5038622310571081
0,1.0,1.0,1,5,100.0,0,2,6.040254711277414,True,False,2.2253407586888563
0,1.0,2.0,7,1,100.0,0,1,5.198497031265826,False,False,7.84621979807266
0,1.0,1.0,2,129,98.0,0,1,4.700480365792417,False,False,6.334805692290847
0,2.0,5.0,3,3,100.0,0,1,5.62040086571715,False,False,16.094499107897686
1,1.0,2.0,2,103,96.0,1,1,5.14166355650266,False,False,0.4313525782448997
0,1.0,1.0,2,23,95.0,0,1,3.9318256327243257,True,False,5.584054030657694
0,1.0,1.0,1,1,100.0,0,1,4.844187086458591,False,False,35.41550395886258
1,1.0,1.0,2,14,93.0,1,1,4.7535901911063645,False,False,0.8434981775686999
0,2.0,5.0,1,13,91.0,1,50,5.19295685089021,False,False,0.8263103631277812
0,2.0,2.0,3,6,100.0,0,1,4.919980925828125,False,False,2.871388384026602
0,1.0,2.0,7,4,95.0,0,2,5.198497031265826,False,False,1.340697665034555
0,2.0,7.0,1,8,100.0,0,2,6.261491684321042,False,False,52.69288910442652
1,1.0,1.0,3,149,96.0,0,3,4.787491742782046,False,False,0.5214907682471099
1,1.0,1.0,3,7,97.0,0,3,4.276666119016055,True,False,15.098712156564295
0,1.0,2.0,2,23,94.0,1,24,5.049856007249537,False,False,0.5244557870988
1,1.0,1.0,1,200,96.0,1,1,4.948759890378168,False,False,2.298123075190888
1,2.5,8.0,1,44,99.0,0,1,6.208590026096629,False,False,15.4562224279269
0,1.0,1.0,2,2,100.0,1,3,5.017279836814924,True,False,2.8816751511881646
0,1.0,1.0,1,9,93.0,1,1,3.8918202981106265,False,True,1.2518048124672645
0,1.0,1.0,1,73,95.0,0,1,3.9889840465642745,True,False,16.194537691567792
1,1.0,1.0,1,77,96.0,1,1,4.330733340286331,True,False,1.0995035664021868
0,1.0,2.0,2,2,80.0,1,1,4.61512051684126,False,False,16.890868037686765
0,1.0,2.0,1,4,100.0,0,1,3.8501476017100584,True,False,24.603482527336396
0,1.0,2.0,3,4,93.0,1,50,4.875197323201151,False,False,5.3401206037567786
0,1.0,2.0,2,3,100.0,0,42,4.700480365792417,False,False,6.912126223848492
0,1.0,2.0,1,3,100.0,1,2,3.6109179126442243,True,False,20.275555558677528
0,1.0,2.0,1,1,100.0,1,9,6.212606095751519,False,False,0.7461676088882279
0,1.0,3.0,3,2,90.0,1,10,3.9318256327243257,True,False,0.3427820241988583
0,3.0,8.0,1,9,89.0,1,2,5.424950017481403,False,False,14.656311680242084
1,1.0,2.0,1,51,96.0,0,3,5.298317366548036,False,False,35.00077562347055
1,1.0,2.0,2,28,99.0,0,1,4.68213122712422,False,False,14.015444720330086
0,2.0,2.0,1,156,95.0,0,3,5.099866427824199,False,False,2.456835075733518
0,1.0,1.0,3,2,100.0,0,28,5.056245805348308,False,False,1.3718270216411328
0,1.0,1.0,1,4,80.0,1,1,4.795790545596741,True,False,1.5191270615640375
0,1.0,1.0,2,18,98.0,1,50,4.836281906951478,False,False,2.2314228302918115
0,1.0,1.0,2,2,100.0,1,2,3.58351893845611,True,False,6.3582532933802245
0,1.5,3.0,1,42,94.0,0,2,5.771441123130016,False,False,2.3530106887330744
1,1.0,2.0,2,44,95.0,1,2,4.543294782270004,False,False,9.786265255468283
1,1.0,1.0,1,12,100.0,0,1,3.8918202981106265,True,False,6.682777432608043
0,1.0,2.0,30,3,100.0,0,2,4.61512051684126,False,False,7.341741890336042
1,1.0,2.0,2,104,98.0,0,1,4.7535901911063645,False,False,6.188293628615987
0,1.0,2.0,2,1,100.0,0,1,5.298317366548036,False,False,5.260416099547017
0,2.0,2.0,3,5,96.0,1,1,5.198497031265826,False,False,6.4743036715175775
0,1.0,3.0,1,121,89.0,1,50,4.976733742420574,False,False,0.8358033177424155
1,1.0,3.0,2,51,95.0,0,5,4.948759890378168,False,False,3.8558471629751643
1,2.0,4.0,2,6,100.0,0,3,5.198497031265826,False,False,1.042067249808764
0,1.0,1.0,2,1,100.0,1,1,4.574710978503383,False,False,4.346258909739341
0,1.5,1.0,1,6,97.0,0,1,3.4965075614664802,True,False,18.250648124177037
0,1.0,1.0,3,1,100.0,0,1,4.51085950651685,False,False,4.947616472775499
1,1.0,2.0,2,43,100.0,0,1,5.351858133476067,False,False,3.5314079332266135
0,1.0,2.0,4,23,99.0,0,2,4.875197323201151,False,False,2.4071064581852983
0,1.0,3.0,1,8,100.0,0,3,5.087596335232384,False,False,2.1086269017916655
0,1.0,2.0,2,12,87.0,0,2,4.948759890378168,False,False,0.49980167372628925
0,1.0,2.0,2,16,100.0,0,1,5.19295685089021,False,False,5.626503081627419
0,1.0,1.0,2,192,98.0,0,1,4.394449154672439,True,False,1.0076079997405678
0,1.0,2.0,1,30,90.0,1,6,4.875197323201151,False,False,1.4300301202216605
0,3.0,7.0,3,6,97.0,0,12,5.771441123130016,False,False,5.373813773890841
0,1.0,3.0,2,5,100.0,0,28,5.017279836814924,False,False,0.675921219185858
0,2.5,2.0,7,2,100.0,0,1,5.564520407322694,False,False,7.302293025285616
0,1.0,2.0,1,7,91.0,0,4,4.61512051684126,False,False,0.641728697204285
0,2.0,4.0,1,2,100.0,0,4,6.406879986069314,False,False,63.96400276325634
0,1.0,1.0,2,3,100.0,1,1,4.02535169073515,True,False,1.1485220650638386
0,1.0,4.0,2,2,100.0,1,1,4.77912349311153,False,False,21.939572053292366
1,1.0,3.0,1,8,98.0,1,6,4.948759890378168,False,False,52.01150560258385
0,1.0,2.0,2,4,100.0,0,1,5.529429087511423,False,False,2.3433065709818774
0,2.0,2.0,2,5,76.0,1,47,5.231108616854587,False,False,0.5867089435302428
1,1.0,1.0,7,13,98.0,1,1,4.700480365792417,False,False,4.472157906309368
0,1.0,2.0,2,4,90.0,0,1,5.442417710521793,False,False,3.229023572970424
0,1.0,1.0,14,11,98.0,0,1,4.795790545596741,False,False,5.337237126330112
0,1.0,8.0,1,198,93.0,1,3,4.875197323201151,False,False,6.137348139287696
1,1.0,1.0,2,36,99.0,0,2,4.189654742026425,True,False,29.194232057180265
0,2.0,3.0,4,4,100.0,0,2,5.66988092298052,False,False,5.363956446729833
0,1.0,1.0,1,2,100.0,0,11,4.919980925828125,False,False,1.9848975216796
0,2.0,2.0,1,2,100.0,1,13,5.017279836814924,False,False,0.9034668339955715
0,1.0,2.0,2,122,92.0,0,1,4.394449154672439,False,False,2.8131904062370734
0,1.0,1.0,1,28,90.0,0,1,3.8501476017100584,True,False,7.904284195700066
0,1.0,1.0,3,1,100.0,1,1,5.198497031265826,False,True,2.2999525898620887
0,2.0,3.0,1,4,95.0,1,1,5.638354669333745,False,False,0.6821580429332325
0,1.0,3.0,2,51,93.0,1,2,4.795790545596741,False,False,6.867216533259657
0,1.0,1.0,1,7,91.0,0,1,3.9889840465642745,False,True,1.5561247182866476
1,1.0,1.0,4,93,98.0,1,1,4.02535169073515,True,False,5.455212462085797
0,1.0,1.0,1,9,100.0,1,3,5.638354669333745,True,False,35.81434026485456
0,1.0,1.0,14,3,87.0,1,1,4.442651256490317,False,False,6.728000537334848
0,1.0,2.0,3,8,98.0,0,1,5.3981627015177525,False,False,4.8504051979100025
0,1.0,2.0,3,20,97.0,1,2,4.634728988229636,False,False,4.891883513855831
0,2.0,2.0,1,10,98.0,1,10,3.9318256327243257,True,False,12.474806205222421
0,1.0,3.0,1,15,89.0,1,33,5.666426688112432,False,False,0.6782588822137905
0,1.0,1.0,2,20,90.0,1,3,4.948759890378168,False,False,1.0908436419271104
1,1.0,2.0,1,101,95.0,1,7,5.25227342804663,False,False,0.3627149437721705
1,1.0,1.0,3,126,98.0,0,2,5.1298987149230735,False,False,2.276250639802526
0,1.0,3.0,2,3,93.0,0,1,5.003946305945459,False,False,5.93503129423667
1,2.5,6.0,2,135,96.0,0,13,5.703782474656201,False,False,1.4542455803755043
1,2.0,2.0,1,7,91.0,1,38,5.19295685089021,False,False,0.5697716844095074
1,1.0,2.0,1,16,93.0,1,11,5.087596335232384,False,False,0.48225986689472644
0,1.0,1.0,2,22,94.0,0,1,4.700480365792417,False,False,8.014752066687903
0,1.0,3.0,1,1,100.0,0,1,4.875197323201151,False,False,1.8441131346234672
0,1.0,1.0,1,13,100.0,1,1,4.02535169073515,True,False,11.39580706652081
0,1.0,1.0,1,18,93.0,0,1,3.8501476017100584,True,False,1.0314238458735614
0,1.0,4.0,1,7,96.0,1,2,4.394449154672439,True,False,9.115713033615977
0,2.5,3.0,2,1,100.0,0,1,5.529429087511423,False,False,4.040616621111072
0,2.0,7.0,5,4,100.0,0,1,6.111467339502679,False,False,4.836944568433194
0,1.0,2.0,1,136,92.0,1,50,4.867534450455582,False,False,0.570594636066964
0,1.0,1.0,2,19,91.0,1,1,4.343805421853684,True,False,1.0070238258741144
0,1.0,1.0,2,24,88.0,1,30,4.110873864173311,False,False,8.536948030643762
1,2.0,5.0,2,112,98.0,0,1,5.968707559985366,False,False,52.6893317483146
1,1.0,1.0,1,36,97.0,0,1,4.77912349311153,False,False,30.771632763384705
1,1.5,4.0,2,34,96.0,1,1,5.1298987149230735,False,False,25.13422661059272
0,1.0,4.0,3,6,100.0,0,1,5.278114659230517,False,False,5.860127535964138
1,1.0,2.0,2,39,97.0,0,1,4.948759890378168,False,False,1.9627057107879642
0,1.0,1.0,2,9,100.0,0,2,3.713572066704308,True,False,6.392231859628518
0,1.0,4.0,1,29,92.0,1,2,5.638354669333745,False,False,7.864447615279953
0,1.0,1.0,1,19,95.0,0,1,4.394449154672439,False,False,5.868681961481039
1,1.0,2.0,1,45,98.0,1,2,5.529429087511423,False,False,37.64594953199215
0,1.0,1.0,1,1,100.0,0,1,5.3981627015177525,False,False,0.6342867369726352
0,1.0,3.0,1,4,90.0,1,50,4.9344739331306915,False,False,0.9705267112850318
0,1.0,3.0,1,2,70.0,1,50,5.017279836814924,False,False,0.9767549521117764
0,1.0,3.0,1,14,88.0,1,31,5.135798437050262,False,False,0.5570430863586573
0,1.0,2.0,1,4,100.0,0,2,5.298317366548036,False,False,6.091001689211805
0,1.5,4.0,3,12,92.0,0,1,4.7535901911063645,False,False,6.767634447671615
0,2.0,4.0,2,12,87.0,1,12,5.545177444479562,False,False,0.7418970444866863
1,1.0,1.0,1,2,100.0,1,18,4.61512051684126,False,False,1.046759866018035
0,2.0,1.0,2,63,95.0,1,3,4.499809670330265,True,False,1.5900946078622413
1,1.0,1.0,2,104,98.0,1,1,4.983606621708336,False,False,6.213092808926489
1,1.0,4.0,2,102,96.0,0,2,5.25227342804663,False,False,0.450715734014578
0,1.0,2.0,1,15,96.0,1,3,5.1298987149230735,False,False,11.636086565961465
0,1.0,2.0,1,17,93.0,1,24,5.198497031265826,False,False,0.883963217704373
0,1.0,2.0,1,2,60.0,1,21,5.043425116919247,False,False,0.4075823130239901
1,1.5,5.0,2,85,93.0,0,13,5.529429087511423,False,False,1.230113215026443
1,1.0,3.0,1,79,94.0,0,1,4.276666119016055,True,False,51.15607991981103
1,1.0,1.0,1,98,99.0,1,3,3.9318256327243257,True,False,9.943535179345961
0,1.0,5.0,1,103,93.0,1,4,4.852030263919617,False,False,0.8196788290533913
0,1.0,1.0,7,1,100.0,1,4,5.003946305945459,True,False,18.80611906612394
0,1.0,1.0,3,88,99.0,1,2,4.6913478822291435,False,False,3.8971758150654945
0,1.0,1.0,30,2,100.0,0,1,3.6375861597263857,True,False,23.815766614515
0,1.0,1.0,1,34,90.0,1,38,4.9344739331306915,False,False,0.7311353400967421
0,1.0,1.0,2,3,100.0,1,1,4.060443010546419,True,False,18.847935106039564
1,1.0,2.0,1,6,97.0,0,4,4.795790545596741,False,False,0.29767896814855654
0,1.0,2.0,1,13,91.0,1,21,4.787491742782046,False,False,0.9627146554244992
0,1.0,1.0,2,6,93.0,0,1,4.499809670330265,False,False,15.995118361873661
0,1.0,1.0,30,5,100.0,1,1,6.68586094706836,False,False,5.559994123340775
1,1.0,2.0,2,12,98.0,1,16,5.017279836814924,False,False,1.1268563420623685
0,2.0,4.0,2,9,98.0,0,1,5.351858133476067,False,False,3.4442983183623763
1,2.5,1.0,2,18,100.0,0,8,4.61512051684126,True,False,6.309254773260547
0,1.0,1.0,1,24,86.0,1,1,3.58351893845611,True,False,10.701978784092875
1,2.5,4.0,3,4,100.0,0,2,4.442651256490317,True,False,11.384451400897184
0,1.0,1.0,1,2,100.0,0,1,3.9318256327243257,True,False,8.332532350909501
1,1.5,4.0,2,77,94.0,1,3,5.703782474656201,False,False,4.578333237066771
1,1.5,8.0,3,57,91.0,0,2,6.68586094706836,False,False,4.300052945019614
1,2.0,2.0,2,12,95.0,1,29,5.480638923341991,False,False,0.9406745772490402
1,1.0,2.0,2,92,99.0,0,2,5.25227342804663,False,False,1.9599582272593916
1,2.0,1.0,1,16,100.0,1,2,3.8918202981106265,True,False,42.17588013047295
0,2.0,2.0,1,2,100.0,1,11,5.075173815233827,False,False,0.8732400051226304
0,1.0,1.0,1,10,90.0,1,27,4.875197323201151,False,False,0.8567929768575906
0,1.0,3.0,2,8,73.0,1,50,4.700480365792417,False,False,8.529403498440143
1,1.0,1.0,1,136,100.0,1,4,4.795790545596741,True,False,36.190272210269406
1,2.0,8.0,2,64,98.0,1,1,5.631211781821365,False,False,5.623027267228189
1,1.0,2.0,1,55,96.0,1,1,4.9344739331306915,False,False,18.783319825225796
0,1.0,2.0,1,5,96.0,1,4,3.58351893845611,True,False,16.11134624946508
0,1.0,1.0,1,19,99.0,0,2,4.189654742026425,True,False,2.1251296701241102
0,1.0,1.0,3,3,100.0,0,1,4.330733340286331,False,False,2.6677457825536144
0,1.0,2.0,2,119,90.0,1,1,5.017279836814924,False,False,2.8272643209306136
0,1.0,1.0,1,3,100.0,0,1,4.394449154672439,False,False,1.6171720621346812
0,2.0,1.0,4,1,100.0,0,1,3.258096538021482,False,True,8.35191736080107
1,1.0,1.0,1,17,100.0,1,3,6.111467339502679,False,False,43.75788192832451
0,1.0,2.0,2,3,100.0,1,1,4.204692619390966,False,False,6.123231689770756
0,2.0,1.0,4,35,85.0,1,7,4.02535169073515,True,False,1.0043883584388922
1,1.0,2.0,2,16,98.0,1,1,4.74493212836325,False,False,5.825476488738807
0,1.0,1.0,1,6,100.0,1,1,4.394449154672439,True,False,2.296640002358757
0,1.5,2.0,1,1,100.0,1,2,4.867534450455582,False,False,1.5742301840929933
0,2.5,5.0,3,63,95.0,0,1,5.902633333401366,False,False,2.591750247877368
0,2.0,2.0,2,3,73.0,0,19,5.087596335232384,False,False,14.395226742521531
0,1.0,1.0,1,9,82.0,1,1,4.189654742026425,True,False,18.764268172854102
0,1.0,1.0,1,29,97.0,0,2,4.248495242049359,True,False,1.1254156827024
0,1.0,1.0,1,11,91.0,1,1,3.7612001156935624,True,False,11.433203318195194
0,2.0,3.0,5,1,100.0,0,1,4.948759890378168,False,False,8.904136354064216
0,1.0,4.0,3,2,100.0,1,2,5.241747015059643,False,False,7.670542003801448
0,1.0,2.0,1,1,100.0,1,1,4.700480365792417,False,False,2.341487120662048
0,1.5,1.0,2,8,98.0,0,1,4.983606621708336,False,False,1.849835631610184
0,1.0,2.0,4,6,97.0,0,1,4.574710978503383,False,False,7.595669125073215
0,1.0,1.0,2,1,100.0,0,1,5.111987788356544,False,False,1.6884182884664436
0,1.5,1.0,4,2,100.0,0,1,4.442651256490317,False,False,13.154614098307924
1,1.0,2.0,2,1,100.0,1,26,4.51085950651685,True,False,5.018219492132472
0,1.0,1.0,1,7,77.0,1,31,4.07753744390572,True,False,14.078090097937965
1,1.0,1.0,1,200,97.0,0,2,5.298317366548036,True,False,59.97052976696177
1,1.0,2.0,1,12,97.0,1,1,4.7535901911063645,False,False,2.8295112765601145
0,1.0,1.0,1,16,96.0,1,1,4.875197323201151,True,False,0.756174245965304
1,1.0,1.0,1,200,94.0,0,1,4.836281906951478,False,False,1.7617515288917978
0,4.0,6.0,2,8,98.0,0,1,6.68586094706836,False,False,56.79758514615657
0,1.0,1.0,2,26,85.0,0,1,4.02535169073515,True,False,2.443382590218786
0,1.0,3.0,1,70,95.0,1,1,5.017279836814924,False,False,0.7934944970623414
0,1.0,1.0,1,7,89.0,0,1,4.110873864173311,True,False,5.776695109366118
0,1.5,4.0,7,1,100.0,0,2,5.616771097666572,False,False,17.41400693380492
0,1.0,1.0,1,100,98.0,0,1,4.7535901911063645,True,False,2.3212710945216637
1,2.0,3.0,1,138,99.0,1,1,4.875197323201151,False,False,2.4186138715791348
1,1.0,2.0,2,200,95.0,1,8,5.298317366548036,False,False,0.16106443193778994
0,1.0,1.0,2,14,90.0,1,30,4.61512051684126,False,False,3.9502145604858536
1,3.0,3.0,3,1,100.0,1,15,5.298317366548036,False,False,8.801098900217369
0,1.0,2.0,2,45,92.0,0,1,4.867534450455582,False,False,0.6462516915242305
0,1.0,1.0,7,48,92.0,0,1,4.499809670330265,False,False,5.314613777381869
1,4.0,8.0,1,13,98.0,0,1,5.262690188904886,False,False,12.22103904566687
0,1.0,1.0,1,7,93.0,0,1,3.9318256327243257,True,False,6.330007327572674
1,1.5,2.0,2,17,100.0,0,1,4.795790545596741,False,False,8.967380348687678
0,1.0,1.0,5,32,94.0,0,1,4.875197323201151,False,False,4.8789844324489335
0,1.0,1.0,2,33,95.0,0,1,4.02535169073515,True,False,4.364500035795701
1,2.0,4.0,2,47,96.0,0,1,6.054439346269371,False,False,51.72727445840873
0,2.0,2.0,2,7,100.0,1,1,5.176149732573829,False,False,0.8312496995862777
0,2.0,2.0,1,10,84.0,1,10,4.110873864173311,True,False,10.258409982487525
0,1.0,2.0,1,2,100.0,1,3,4.61512051684126,False,False,0.9311259870451398
0,1.0,3.0,2,1,80.0,1,15,4.955827057601261,False,False,17.20003460569583
0,1.0,1.0,3,4,100.0,0,1,4.663439094112067,False,False,5.609765092042562
0,1.0,2.0,1,73,93.0,1,22,4.9344739331306915,False,False,0.6085152686524865
1,1.5,1.0,2,2,100.0,0,3,3.8918202981106265,True,False,2.777152374636614
0,1.0,1.0,1,1,100.0,1,1,3.9318256327243257,True,False,12.22632068902689
1,1.0,1.0,2,30,99.0,0,2,4.875197323201151,False,False,7.549160249964578
0,1.0,1.0,3,3,100.0,0,1,5.017279836814924,False,False,10.849978905712401
0,1.0,1.0,4,3,100.0,0,1,4.276666119016055,True,False,3.3172524992529366
0,1.0,2.0,2,10,92.0,0,1,5.3981627015177525,False,False,47.62817708516189
1,1.0,1.0,1,55,99.0,1,1,4.330733340286331,True,False,1.5244238499154337
1,2.0,4.0,3,57,98.0,0,2,4.983606621708336,False,False,8.891330554640257
0,1.0,2.0,2,126,96.0,0,1,5.087596335232384,False,False,3.068641356596836
0,1.0,1.0,2,3,100.0,0,29,5.69035945432406,False,False,35.0128163596327
0,2.0,2.0,3,3,100.0,0,1,5.278114659230517,False,False,4.722979304984482
0,1.0,2.0,1,15,100.0,0,3,3.8066624897703196,True,False,31.963160668864155
0,1.0,1.0,5,7,97.0,0,1,4.110873864173311,True,False,4.636033612441039
1,1.0,2.0,2,6,93.0,0,4,4.276666119016055,False,False,2.1136328820518764
0,1.0,2.0,3,4,85.0,0,1,4.61512051684126,False,False,6.681232697714317
0,1.0,1.0,2,5,80.0,0,1,4.663439094112067,False,False,0.9704011485636859
1,1.0,2.0,3,127,96.0,0,1,4.700480365792417,False,False,5.775974243866142
0,1.0,1.0,1,37,92.0,1,9,3.8501476017100584,True,False,11.362885630303724
0,2.0,3.0,2,68,90.0,0,1,5.043425116919247,False,False,10.533390134487167
0,2.5,4.0,2,5,100.0,0,2,4.61512051684126,True,False,8.389358441555578
0,2.0,2.0,3,33,93.0,0,1,5.1298987149230735,False,False,12.27312361837517
0,1.0,2.0,1,47,86.0,1,50,4.795790545596741,False,False,4.138469515306747
0,1.0,1.0,2,3,93.0,1,1,4.61512051684126,False,False,8.482765601149106
0,1.0,1.0,5,9,93.0,0,1,5.017279836814924,False,False,3.640230423512797
0,1.0,6.0,2,4,75.0,0,1,4.875197323201151,False,False,9.428099476781728
0,1.0,1.0,1,2,100.0,1,1,5.049856007249537,True,False,33.62105564667862
0,1.0,1.0,5,17,95.0,0,1,3.7612001156935624,True,False,12.239487682034316
0,1.0,1.0,1,76,96.0,0,1,3.9318256327243257,True,False,15.365866413160836
0,1.0,1.0,1,4,100.0,1,1,4.51085950651685,True,False,0.3808920097960684
1,2.0,3.0,2,86,98.0,1,1,5.278114659230517,False,False,5.671778455164572
0,2.0,2.0,3,2,80.0,0,1,4.61512051684126,False,False,1.1438748520050255
0,1.0,4.0,1,11,93.0,1,2,5.017279836814924,False,False,2.289836559288313
1,1.0,4.0,1,3,100.0,1,7,4.61512051684126,False,False,1.6203889025819431
0,2.0,3.0,1,75,96.0,0,7,5.017279836814924,False,False,1.6432823004475907
1,1.0,2.0,2,5,100.0,0,23,5.017279836814924,False,False,0.27775082595918776
1,1.0,2.0,2,34,98.0,0,23,5.017279836814924,False,False,0.47247848471521403
0,1.0,1.0,10,8,86.0,0,1,3.9318256327243257,True,False,3.9233836790817036
0,1.0,2.0,2,4,85.0,0,1,4.61512051684126,False,False,2.8867298774740244
1,1.0,1.0,1,16,99.0,1,1,5.560681631015528,False,False,35.190871144623785
1,1.5,2.0,2,40,99.0,1,1,4.897839799950911,False,False,3.0839552198561515
0,2.0,2.0,14,1,100.0,0,1,4.574710978503383,False,False,9.577393712674313
1,1.0,2.0,3,149,94.0,0,2,4.442651256490317,False,False,2.539059833458533
0,2.0,4.0,5,1,100.0,0,1,6.311734809152915,False,False,14.466153961675266
0,2.5,7.0,2,5,100.0,0,33,5.087596335232384,False,False,7.484660388415607
0,2.5,2.0,5,47,99.0,1,1,5.198497031265826,False,False,6.731401754753914
0,1.0,1.0,1,1,100.0,1,1,4.394449154672439,True,False,7.014792215228445
0,1.0,1.0,5,8,98.0,0,1,4.442651256490317,False,False,4.600278686487699
1,2.0,2.0,3,2,100.0,0,2,5.529429087511423,False,False,2.678880397467918
0,1.0,2.0,2,15,91.0,0,1,5.135798437050262,False,False,45.992359007573796
1,1.0,1.0,7,20,96.0,0,5,4.61512051684126,False,False,2.1947986441020357
1,2.0,4.0,3,13,97.0,0,10,5.375278407684165,False,False,5.336573156555541
0,1.0,2.0,1,7,94.0,0,2,5.707110264748875,False,False,6.4633319570324765
0,1.0,1.0,1,10,94.0,1,3,3.8501476017100584,True,False,21.42681217852409
0,2.0,1.0,7,20,85.0,1,14,3.9318256327243257,True,False,11.87759922609539
0,1.0,1.0,1,7,83.0,1,50,4.61512051684126,False,False,0.816577368865097
1,2.0,2.0,2,15,97.0,1,2,5.662960480135946,False,False,1.9823385488945324
0,1.0,1.0,1,38,99.0,1,4,4.02535169073515,True,False,30.893283716408032
0,1.0,1.0,1,3,60.0,1,1,2.995732273553991,False,True,1.9616190652810321
0,1.0,1.0,3,27,98.0,0,1,4.574710978503383,False,False,11.445053339963286
0,1.0,1.0,2,1,100.0,0,1,4.110873864173311,True,False,1.8889029224827876
0,1.0,1.0,3,9,100.0,0,1,4.248495242049359,True,False,7.7964058816244926
0,1.0,3.0,1,64,89.0,0,26,4.983606621708336,False,False,0.4882994038325977
0,2.0,2.0,1,5,100.0,0,1,4.875197323201151,False,False,3.452916562836682
0,1.0,3.0,2,5,100.0,1,1,5.638354669333745,False,False,30.219236752122345
1,5.0,1.0,3,3,80.0,1,5,4.3694478524670215,True,False,0.8778246345814623
1,1.5,1.0,1,27,100.0,0,1,4.110873864173311,True,False,22.150719594477252
0,2.0,2.0,1,1,100.0,1,12,5.529429087511423,True,False,0.9480822620107469
0,1.0,2.0,1,2,90.0,0,1,5.017279836814924,False,False,5.3916452696417
1,2.0,1.0,3,38,99.0,0,1,4.174387269895637,True,False,4.574035652424687
1,0.5,1.0,1,29,100.0,0,2,4.276666119016055,True,False,8.638039306651603
1,2.5,3.0,2,70,99.0,1,3,5.375278407684165,False,False,15.774996294758482
0,2.0,1.0,5,13,77.0,1,2,3.9318256327243257,True,False,5.481289011194879
1,1.0,1.0,2,66,94.0,0,1,3.58351893845611,True,False,29.178565581717645
